user_id,region,marriage_counts,adults_numbers_family,expect_income,has_creditcard,totalemployed_months,activeusers_family,credit_rating
771,3,1,5,9,0,20,1,9
772,9,3,2,5,1,20,2,1
773,3,2,1,1,0,15,1,12
774,2,2,1,0,0,13,1,7
775,15,1,4,9,0,25,1,9
776,5,3,1,5,1,24,1,9
777,18,3,1,5,1,17,1,17
778,1,1,3,9,0,9,2,9
779,15,2,3,9,0,7,2,4
780,1,4,1,6,1,22,1,4
781,0,2,1,6,0,16,1,9
782,8,2,1,0,0,21,1,7
783,13,1,2,5,0,11,2,9
784,15,1,2,5,0,15,1,9
785,11,3,3,7,0,25,1,1
786,13,1,2,7,0,28,2,0
787,12,3,2,5,1,14,2,9
788,12,1,1,7,1,22,1,9
789,7,1,2,8,0,30,1,4
790,12,2,4,7,0,49,3,0
791,8,2,1,0,0,17,1,11
792,15,2,1,6,0,18,1,4
793,11,1,4,5,0,22,1,9
794,15,3,2,5,1,16,2,7
795,17,3,1,5,1,7,1,1
796,18,3,1,5,1,13,1,9
797,4,0,1,4,0,9,1,4
798,9,3,1,5,1,23,1,6
799,7,1,3,3,0,18,2,4
800,0,1,5,6,0,13,1,8
801,12,0,1,9,0,38,1,2
802,2,3,1,5,1,27,1,20
803,13,1,3,5,0,12,1,9
804,12,3,3,1,0,20,1,7
805,0,0,3,6,0,12,1,4
806,13,1,1,4,0,22,1,20
807,1,3,2,0,0,13,1,5
808,4,3,1,5,1,13,1,9
809,1,2,1,5,0,9,1,2
810,0,1,1,6,0,40,1,3
811,12,3,1,5,1,13,1,7
812,2,1,4,9,0,31,2,0
813,10,3,2,2,0,26,1,9
814,12,0,1,1,0,27,1,5
815,11,0,1,2,0,36,1,7
816,7,2,1,3,0,9,1,4
817,14,3,1,5,1,24,1,34
818,9,2,1,0,0,14,1,7
819,5,1,2,5,0,13,1,5
820,12,2,1,5,0,14,1,20
821,3,0,1,5,0,13,1,5
822,13,0,2,4,0,23,1,0
823,3,1,2,5,0,16,1,9
824,12,0,1,5,0,11,1,16
825,9,2,1,7,0,41,1,1
826,8,2,3,5,0,12,1,9
827,0,0,2,5,0,14,1,9
828,4,1,2,8,0,23,1,9
829,6,3,1,5,1,10,1,7
830,8,0,1,5,0,20,1,7
831,15,2,2,5,0,6,1,22
832,12,0,4,3,0,11,1,4
833,10,1,4,6,0,13,2,30
834,14,3,2,8,1,27,1,2
835,16,1,2,6,0,18,2,9
836,3,2,4,4,0,19,3,9
837,0,3,1,6,0,7,1,9
838,13,1,1,6,0,12,1,7
839,11,3,1,5,1,12,1,1
840,0,1,3,5,0,8,1,7
841,9,2,3,7,0,28,2,3
842,0,2,2,5,0,28,1,6
843,12,0,1,6,0,9,1,2
844,16,4,1,6,0,23,1,9
845,12,1,2,2,0,35,1,10
846,11,2,2,8,0,27,1,7
847,11,0,1,5,0,12,1,17
848,13,3,1,5,1,6,1,9
849,10,0,2,7,0,28,1,4
850,8,2,1,0,0,20,1,5
851,5,0,2,5,0,28,1,0
852,12,3,1,5,1,7,1,7
853,12,0,5,9,0,22,1,7
854,2,3,3,4,0,43,1,3
855,2,3,2,6,0,13,1,9
856,12,2,3,7,0,32,1,0
857,12,1,1,5,0,16,1,8
858,10,2,2,0,0,11,2,21
859,18,3,5,5,0,13,1,7
860,4,1,3,4,0,15,1,22
861,8,1,4,1,0,8,1,1
862,15,1,1,3,0,11,1,8
863,12,1,4,9,0,24,1,6
864,11,3,4,2,0,26,1,4
865,9,0,5,3,0,25,1,4
866,13,3,1,5,1,17,1,5
867,10,0,2,3,0,8,2,4
868,10,2,1,2,0,11,1,9
869,1,3,1,5,1,7,1,1
870,10,2,4,3,0,19,1,17
871,9,0,2,1,0,33,2,7
872,3,1,2,6,0,32,1,3
873,5,0,6,4,0,20,1,7
874,0,3,1,5,1,9,1,7
875,11,3,2,6,0,10,2,16
876,13,3,1,5,1,14,1,8
877,6,0,2,6,0,46,1,0
878,11,2,4,4,0,10,1,9
879,0,2,2,6,0,10,1,8
880,5,1,2,6,1,36,1,14
881,7,0,1,1,0,17,1,9
882,10,3,2,5,1,24,2,4
883,4,3,1,4,0,20,1,6
884,10,0,2,3,0,9,1,9
885,12,1,1,1,0,17,1,2
886,16,3,2,6,0,18,1,1
887,11,3,2,5,0,13,1,4
888,7,1,3,6,0,13,1,17
889,3,1,3,4,0,9,1,9
890,17,1,2,4,1,7,1,1
891,6,0,1,5,0,12,1,15
892,7,2,6,7,0,11,1,17
893,12,2,3,6,0,12,1,24
894,7,2,1,0,0,16,1,9
895,14,3,2,7,0,47,1,0
896,14,3,1,5,1,26,1,0
897,13,3,1,5,1,13,1,9
898,18,0,1,4,1,14,1,4
899,2,1,1,8,0,27,1,0
900,2,3,1,6,0,8,1,9
901,11,3,1,4,0,11,1,9
902,16,1,2,6,0,20,3,3
903,7,3,1,4,0,19,1,0
904,4,1,2,5,0,29,1,0
905,12,3,1,0,1,7,1,8
906,3,1,2,4,0,32,1,2
907,11,4,1,5,1,10,1,4
908,16,1,5,6,0,17,1,24
909,11,0,2,6,1,11,1,7
910,0,0,1,4,0,11,1,7
911,9,2,2,5,0,32,1,0
912,10,0,2,4,0,18,1,2
913,3,4,1,5,1,18,2,0
914,5,1,2,4,0,26,1,4
915,15,1,3,9,0,8,4,9
916,18,2,1,6,0,8,1,8
917,10,2,1,1,0,7,1,9
918,2,0,1,5,0,10,1,7
919,5,1,4,9,0,11,1,0
920,15,0,1,6,0,22,1,7
921,15,1,1,6,0,13,1,9
922,5,1,1,6,0,11,1,9
923,4,0,2,5,0,47,1,7
924,16,3,1,5,1,13,1,7
925,3,0,1,9,0,7,1,24
926,12,3,1,3,1,37,2,0
927,14,1,2,6,0,24,3,3
928,18,0,1,6,0,13,1,9
929,10,2,1,0,0,36,1,0
930,12,3,1,2,0,23,1,8
931,0,3,2,1,0,31,2,0
932,1,3,4,9,0,31,1,0
933,9,3,1,7,0,28,1,0
934,14,3,1,0,0,7,1,9
935,7,3,1,5,1,8,1,17
936,13,4,1,6,0,8,1,15
937,15,0,1,2,0,7,1,5
938,18,1,4,9,0,7,3,0
939,12,0,2,7,0,34,1,0
940,4,4,1,5,0,8,1,17
941,7,1,3,5,0,15,1,4
942,7,1,2,8,0,39,2,0
943,15,3,4,9,0,11,1,9
944,6,1,2,7,0,32,1,0
945,9,3,1,5,1,20,1,9
946,10,1,3,8,0,18,2,9
947,4,1,2,6,0,14,4,0
948,6,1,2,5,0,8,1,0
949,2,2,1,1,0,11,1,9
950,1,3,1,5,1,21,1,17
951,12,1,1,4,0,20,3,0
952,16,1,4,4,0,25,2,9
953,11,3,1,5,1,13,1,0
954,15,2,1,0,0,22,1,0
955,10,3,1,3,0,8,1,9
956,7,0,3,7,0,23,1,10
957,17,0,1,4,1,7,1,7
958,16,3,1,5,1,24,1,9
959,18,3,3,5,1,29,3,0
960,16,3,1,6,0,41,1,0
961,5,3,1,2,0,20,1,9
962,12,1,2,6,0,10,1,9
963,11,1,2,8,0,21,1,7
964,12,1,3,9,0,16,2,9
965,8,0,1,7,0,12,1,6
966,2,1,2,1,0,14,2,6
967,14,3,1,5,1,32,1,3
968,15,3,2,7,0,20,3,11
969,1,1,5,5,0,10,1,14
970,5,1,4,5,0,34,2,3
971,2,1,3,6,0,33,1,6
972,7,1,1,0,0,23,1,5
973,12,3,1,1,0,8,1,36
974,12,0,2,8,0,14,1,9
975,7,1,2,9,0,17,1,9
976,1,3,3,6,0,25,2,0
977,13,3,2,5,1,8,2,9
978,2,0,1,5,0,9,1,9
979,15,0,2,7,0,23,1,7
980,10,1,2,7,0,36,1,3
981,7,1,2,4,1,11,1,1
982,17,2,2,3,1,19,1,9
983,12,0,1,0,0,26,1,8
984,13,2,2,9,0,19,2,4
985,12,3,1,0,0,21,1,7
986,10,3,1,8,0,8,1,9
987,2,0,2,8,0,22,1,9
988,10,3,1,0,0,14,1,16
989,6,3,2,4,0,15,1,5
990,8,3,1,0,0,7,1,9
991,11,3,1,0,0,11,1,22
992,3,3,2,5,1,22,2,9
993,4,0,2,5,0,41,1,7
994,4,4,1,2,1,27,1,2
995,6,2,1,6,0,15,1,7
996,17,3,1,5,1,15,1,9
997,12,2,1,6,0,22,1,7
998,4,1,3,9,0,23,1,9
999,18,3,1,6,0,34,2,0
1000,5,3,1,5,1,13,1,11
1001,7,1,1,3,0,6,1,7
1002,5,1,1,5,0,27,1,14
1003,12,3,1,5,1,13,1,9
1004,9,1,1,7,0,10,2,4
1005,6,2,1,0,0,20,1,1
1006,16,1,3,6,0,15,1,3
1007,10,0,3,3,0,13,1,11
1008,0,1,4,7,0,11,1,4
1009,7,1,3,7,0,17,1,9
1010,8,1,2,7,0,18,1,4
1011,11,0,2,7,0,15,1,8
1012,3,3,1,1,1,22,1,4
1013,6,1,1,3,0,36,1,9
1014,18,3,1,5,1,11,1,3
1015,7,1,1,9,0,27,2,0
1016,13,3,1,5,1,10,1,9
1017,13,3,1,5,1,15,1,7
1018,14,0,1,5,1,34,1,0
1019,15,2,6,6,0,40,1,32
1020,16,3,2,5,1,12,2,4
1021,7,3,1,9,0,18,1,3
1022,12,0,1,0,1,10,1,2
1023,5,1,2,4,0,19,2,9
1024,2,1,3,7,0,13,2,0
1025,2,1,1,5,1,18,1,5
1026,16,0,1,7,0,22,2,0
1027,5,1,1,8,0,10,1,7
1028,10,1,2,2,0,9,1,6
1029,12,2,1,0,0,14,1,3
1030,18,3,4,4,0,11,1,4
1031,16,2,1,2,0,24,1,7
1032,12,3,2,5,1,16,2,9
1033,5,1,1,7,0,32,1,1
1034,12,3,3,7,0,17,1,4
1035,4,0,2,4,0,12,1,4
1036,11,3,1,5,1,18,1,2
1037,2,3,2,5,1,19,2,9
1038,8,3,1,0,1,10,1,13
1039,13,1,2,5,0,30,1,0
1040,7,4,1,5,0,27,1,1
1041,13,3,1,5,1,15,1,8
1042,1,2,2,3,0,20,1,13
1043,5,3,1,0,0,19,1,19
1044,9,1,6,8,0,10,2,9
1045,16,0,3,5,0,15,1,2
1046,12,3,1,5,1,23,1,9
1047,1,2,1,5,0,8,1,9
1048,3,0,1,7,0,25,1,7
1049,16,1,3,9,0,22,2,0
1050,4,2,2,0,0,21,2,4
1051,11,3,1,5,1,15,1,17
1052,15,2,2,4,0,14,1,24
1053,6,3,1,5,1,23,1,2
1054,13,1,1,4,0,22,1,6
1055,2,0,6,5,0,24,1,9
1056,11,1,4,6,0,12,1,16
1057,5,0,1,6,0,22,1,16
1058,1,1,3,7,0,18,1,4
1059,6,3,1,7,0,13,1,9
1060,5,0,3,6,0,19,1,9
1061,7,1,2,8,0,39,1,0
1062,9,4,1,3,0,31,1,3
1063,1,3,1,5,1,6,1,15
1064,17,0,2,7,0,20,2,9
1065,12,1,3,6,0,15,1,9
1066,10,3,2,2,1,33,2,4
1067,12,0,3,4,0,15,2,1
1068,8,3,1,0,0,20,1,5
1069,4,2,1,0,0,29,1,5
1070,7,0,3,7,0,31,1,1
1071,4,0,3,3,0,7,1,24
1072,17,4,1,8,0,7,1,4
1073,10,1,2,6,0,9,1,11
1074,16,3,1,3,0,16,1,9
1075,4,1,2,6,0,15,1,9
1076,4,2,2,0,0,20,2,6
1077,0,0,1,1,0,35,1,2
1078,18,1,3,6,0,39,2,0
1079,2,3,1,5,1,9,1,9
1080,15,1,2,6,0,13,1,9
1081,6,0,2,7,0,17,1,7
1082,12,0,2,8,0,46,1,0
1083,5,3,2,5,0,11,1,14
1084,5,1,3,3,0,11,1,9
1085,12,3,1,5,1,19,1,24
1086,4,1,2,4,0,7,1,9
1087,10,0,5,5,0,11,1,1
1088,14,1,1,4,0,14,1,8
1089,10,1,1,7,0,16,1,9
1090,17,3,4,5,0,26,1,1
1091,11,3,4,5,0,29,4,0
1092,11,1,1,6,0,12,2,3
1093,8,2,1,0,0,13,1,7
1094,11,1,2,4,0,12,1,7
1095,7,2,3,6,0,7,1,9
1096,3,3,2,5,1,7,2,7
1097,9,3,1,5,1,16,1,1
1098,9,2,2,6,0,13,2,25
1099,1,1,2,8,1,17,2,9
1100,11,0,1,7,0,13,1,8
1101,3,1,3,6,0,11,1,9
1102,8,0,3,4,0,30,2,0
1103,7,1,4,5,0,32,1,0
1104,0,3,2,6,0,24,2,1
1105,18,0,3,3,1,7,1,7
1106,7,3,3,6,0,17,1,9
1107,14,1,3,6,0,7,2,9
1108,14,2,1,0,0,7,1,9
1109,16,3,1,5,1,18,1,4
1110,8,0,2,4,0,15,1,5
1111,7,3,1,5,1,11,1,30
1112,12,0,1,9,0,21,2,9
1113,15,1,3,7,0,35,1,0
1114,4,0,2,4,0,32,1,0
1115,9,4,1,7,0,23,2,0
1116,12,0,1,6,0,17,4,9
1117,7,1,2,5,0,22,1,10
1118,17,3,1,5,1,24,1,1
1119,18,3,3,6,0,38,1,0
1120,1,3,1,5,1,12,1,5
1121,7,1,3,6,0,10,2,2
1122,10,2,2,0,0,11,2,5
1123,16,2,1,3,0,13,1,23
1124,8,1,1,7,0,48,2,0
1125,9,1,2,5,0,39,1,4
1126,4,2,2,8,0,12,1,9
1127,16,2,4,7,0,11,1,9
1128,2,0,1,5,0,35,1,0
1129,16,1,3,7,0,7,2,1
1130,7,2,4,6,0,34,1,1
1131,12,0,5,1,0,23,1,9
1132,16,0,1,3,0,9,1,0
1133,7,3,1,6,0,43,1,2
1134,12,2,1,4,0,16,2,2
1135,2,0,1,8,0,14,1,9
1136,2,1,1,4,0,14,1,9
1137,12,0,2,7,0,25,1,6
1138,15,1,4,7,0,14,1,9
1139,5,1,2,7,0,13,1,5
1140,1,3,2,5,1,29,2,0
1141,11,1,3,6,0,24,1,4
1142,7,1,3,2,0,10,1,9
1143,14,1,2,6,0,52,2,0
1144,13,1,2,6,0,25,2,0
1145,5,1,6,7,0,17,1,17
1146,9,3,2,0,0,18,2,6
1147,7,1,1,1,0,7,1,15
1148,1,0,1,3,0,7,1,6
1149,0,3,2,5,1,32,2,0
1150,12,1,1,2,0,31,1,1
1151,1,2,2,5,0,26,1,0
1152,1,2,1,0,0,27,1,0
1153,18,1,5,9,0,26,1,4
1154,4,3,1,4,0,16,1,5
1155,17,1,4,8,0,7,1,9
1156,9,3,1,5,1,22,3,4
1157,4,1,3,5,0,14,1,7
1158,15,0,1,2,0,16,1,24
1159,12,3,2,7,0,18,3,0
1160,5,1,5,4,0,38,1,0
1161,17,1,3,9,0,21,2,9
1162,7,1,4,7,0,42,2,0
1163,8,2,1,3,0,32,1,0
1164,16,1,3,6,0,10,1,9
1165,18,1,3,7,0,34,2,0
1166,1,2,1,6,0,20,1,3
1167,10,3,1,5,1,11,1,9
1168,14,2,1,4,0,15,1,14
1169,2,1,1,0,0,12,1,6
1170,4,3,3,6,0,10,2,9
1171,7,1,1,1,0,11,1,9
1172,13,3,1,5,1,16,1,3
1173,0,1,1,5,0,24,1,2
1174,11,1,2,5,0,8,2,9
1175,7,2,2,6,0,31,2,0
1176,15,1,4,8,0,23,1,0
1177,18,3,1,7,0,33,1,51
1178,10,1,3,7,0,7,2,4
1179,16,3,2,5,1,10,2,0
1180,14,4,1,4,1,24,1,4
1181,0,3,1,5,1,8,1,4
1182,2,0,1,4,0,14,1,10
1183,8,0,1,4,0,32,1,2
1184,11,1,1,2,0,10,1,7
1185,7,1,1,4,0,31,4,2
1186,6,1,1,4,0,12,1,11
1187,10,3,2,5,1,31,2,0
1188,18,3,3,5,1,9,3,9
1189,5,1,2,5,0,10,1,5
1190,8,0,5,5,0,13,1,8
1191,12,2,3,5,0,35,1,2
1192,15,1,6,5,0,25,1,0
1193,0,1,1,0,0,32,1,6
1194,7,3,1,5,1,22,1,0
1195,2,1,4,3,0,14,1,4
1196,12,3,5,9,0,28,1,0
1197,12,2,1,0,0,6,1,21
1198,13,1,2,9,0,30,1,0
1199,10,2,1,0,0,20,1,9
1200,13,1,1,1,0,19,1,3
1201,11,0,1,1,0,17,1,8
1202,17,0,1,3,0,22,1,20
1203,12,0,4,4,0,10,1,8
1204,5,3,1,5,0,20,1,4
1205,14,2,1,4,0,19,1,7
1206,4,3,1,5,1,10,1,9
1207,16,3,1,5,1,7,1,4
1208,6,1,3,6,0,24,1,1
1209,2,0,1,7,0,12,1,6
1210,16,1,6,9,0,27,2,0
1211,15,3,1,5,1,17,1,17
1212,13,1,3,6,0,14,1,9
1213,5,0,2,4,0,9,2,2
1214,10,3,1,3,0,20,1,9
1215,1,2,1,0,0,11,1,1
1216,8,1,3,2,0,38,1,2
1217,3,1,3,7,0,9,2,6
1218,12,2,2,1,0,26,1,1
1219,9,1,4,8,0,16,1,9
1220,4,3,4,4,0,23,1,9
1221,3,3,1,3,1,8,1,7
1222,12,1,1,4,0,15,1,6
1223,15,2,2,4,0,12,2,9
1224,11,1,3,6,0,25,1,3
1225,14,3,1,5,1,6,1,9
1226,7,1,1,3,1,18,1,9
1227,7,1,2,6,0,9,1,9
1228,12,2,1,1,0,24,1,2
1229,15,1,2,5,0,18,1,9
1230,6,2,2,7,0,17,1,9
1231,12,3,1,5,1,8,1,1
1232,6,1,4,5,0,20,1,1
1233,7,0,5,3,0,7,2,4
1234,4,3,1,5,1,12,1,24
1235,12,2,2,6,0,43,1,1
1236,3,1,4,7,0,21,2,9
1237,7,0,1,3,0,10,2,4
1238,0,0,2,5,0,19,1,9
1239,5,3,1,5,1,32,1,0
1240,9,2,2,6,0,12,1,9
1241,12,1,6,8,0,25,1,9
1242,18,3,1,6,0,13,2,0
1243,14,3,2,6,1,13,1,4
1244,12,2,3,6,0,20,2,9
1245,13,1,2,6,0,29,1,0
1246,0,0,3,5,0,12,1,4
1247,3,0,1,6,0,26,1,9
1248,16,0,1,5,0,12,1,7
1249,17,3,2,5,1,9,1,7
1250,13,3,1,5,1,11,1,9
1251,9,0,1,6,0,12,1,9
1252,5,1,3,6,0,26,1,9
1253,8,1,6,2,0,15,2,1
1254,2,4,1,1,0,25,2,17
1255,11,3,1,5,1,16,1,17
1256,2,0,1,4,0,7,1,1
1257,1,1,3,4,0,11,2,9
1258,7,3,1,5,1,17,2,9
1259,7,2,1,0,0,18,1,5
1260,4,1,3,4,0,7,1,9
1261,18,3,1,5,1,24,1,9
1262,7,1,3,7,0,45,2,0
1263,7,0,1,5,0,18,1,9
1264,7,3,1,1,0,7,1,1
1265,6,3,2,2,0,35,2,2
1266,2,3,1,5,0,16,1,15
1267,5,1,5,6,0,17,2,1
1268,9,1,1,3,0,10,1,7
1269,7,3,1,5,1,28,1,9
1270,13,0,5,2,0,22,2,0
1271,6,0,1,0,0,34,1,8
1272,4,3,1,5,1,11,1,7
1273,1,1,5,4,0,18,2,0
1274,7,3,1,5,1,11,2,4
1275,8,0,6,7,0,16,1,9
1276,9,0,5,3,0,22,1,3
1277,10,3,3,6,0,21,1,1
1278,11,1,6,7,0,17,2,9
1279,12,4,1,3,0,26,2,0
1280,12,3,5,7,0,14,2,6
1281,8,3,1,5,1,7,1,7
1282,11,1,3,4,0,14,1,4
1283,11,1,1,6,0,20,1,8
1284,2,2,2,2,0,30,1,2
1285,12,0,1,6,0,21,1,9
1286,8,2,2,2,0,19,1,9
1287,6,3,1,5,1,11,1,9
1288,0,1,2,9,0,16,1,9
1289,2,2,1,3,0,38,1,5
1290,4,3,2,5,1,8,2,0
1291,0,3,3,7,0,10,3,43
1292,0,2,1,6,0,12,1,9
1293,7,1,3,9,0,14,1,9
1294,10,1,3,7,0,22,1,9
1295,6,1,2,7,0,23,1,9
1296,14,0,1,4,0,7,1,9
1297,9,1,2,9,0,12,1,9
1298,2,3,1,5,1,18,1,8
1299,13,3,1,6,1,12,2,9
1300,18,0,6,3,0,11,1,9
1301,11,2,1,0,0,11,1,3
1302,3,2,1,1,0,17,1,5
1303,7,2,1,7,0,11,1,1
1304,12,1,2,6,0,15,1,6
1305,2,3,1,5,1,23,1,17
1306,11,3,3,9,0,30,2,0
1307,12,0,1,3,1,19,1,9
1308,6,1,1,6,0,33,1,2
1309,13,1,4,7,0,13,1,7
1310,12,1,2,4,0,30,1,0
1311,11,1,3,3,0,11,1,9
1312,13,3,1,1,1,20,1,17
1313,10,2,1,3,0,23,1,4
1314,2,1,2,5,0,9,1,6
1315,1,1,2,8,0,25,1,9
1316,12,1,5,8,0,12,1,9
1317,1,1,5,6,0,15,1,9
1318,17,0,1,5,0,25,1,8
1319,5,0,1,1,0,9,1,9
1320,18,0,2,5,0,20,1,1
1321,7,2,1,0,0,12,1,9
1322,16,2,1,0,0,11,1,7
1323,10,3,1,0,0,12,1,8
1324,12,3,2,5,1,27,2,1
1325,7,2,1,1,0,27,1,0
1326,5,1,2,7,0,55,1,0
1327,12,1,3,4,0,8,1,4
1328,11,4,1,3,0,9,2,4
1329,12,1,1,5,0,24,1,9
1330,6,1,2,9,0,10,2,9
1331,13,3,1,3,0,17,1,6
1332,9,0,2,6,0,18,1,9
1333,1,4,1,6,0,16,1,9
1334,4,3,1,6,0,8,1,1
1335,4,2,3,6,0,9,1,24
1336,13,1,2,7,1,27,1,9
1337,3,1,2,7,0,19,2,6
1338,7,1,2,8,0,23,2,4
1339,8,3,1,5,0,15,1,35
1340,3,0,1,5,0,11,1,10
1341,6,4,1,8,0,24,1,18
1342,11,1,3,1,0,17,1,9
1343,10,2,2,1,0,17,1,9
1344,13,3,1,5,1,12,1,8
1345,12,0,1,6,0,11,1,4
1346,16,3,2,8,0,12,2,9
1347,6,0,1,5,0,32,1,0
1348,8,2,3,3,0,20,1,10
1349,0,2,1,5,0,7,1,9
1350,16,3,1,6,0,10,1,9
1351,4,0,1,3,0,21,2,19
1352,0,3,1,5,1,16,1,24
1353,11,3,1,5,1,19,1,7
1354,3,3,1,7,0,18,1,7
1355,7,0,5,6,0,8,2,4
1356,8,2,1,6,0,36,1,4
1357,15,3,2,7,0,23,1,1
1358,1,2,1,0,0,21,1,5
1359,5,4,1,4,1,16,1,14
1360,14,1,2,9,0,42,1,0
1361,10,3,2,5,1,18,2,9
1362,8,1,2,8,1,10,1,9
1363,7,0,1,4,0,17,1,5
1364,6,3,1,0,0,25,1,0
1365,0,3,2,5,1,23,2,0
1366,3,0,1,5,0,12,1,4
1367,10,3,2,5,1,9,2,9
1368,18,0,2,7,0,27,1,9
1369,10,4,1,6,0,21,1,9
1370,8,3,1,4,0,22,1,0
1371,3,3,1,3,1,22,1,9
1372,2,1,2,6,0,12,2,3
1373,1,0,2,6,0,11,1,9
1374,3,0,2,7,0,10,1,5
1375,8,1,3,5,0,13,1,13
1376,13,1,3,7,0,8,1,13
1377,0,2,1,0,0,10,1,0
1378,15,3,2,8,0,13,1,8
1379,6,1,1,4,0,13,1,10
1380,11,1,6,5,0,7,1,7
1381,18,1,2,7,0,15,1,9
1382,5,2,1,2,0,22,1,2
1383,13,0,1,5,0,27,1,0
1384,12,3,1,5,0,27,1,9
1385,17,2,5,3,1,11,2,17
1386,14,0,3,5,0,16,1,5
1387,15,1,3,7,0,24,1,17
1388,8,0,1,6,0,12,1,4
1389,11,0,2,6,0,15,1,9
1390,12,3,2,8,0,31,1,0
1391,4,1,2,6,0,32,1,8
1392,1,1,4,2,0,7,2,9
1393,10,1,2,4,0,15,1,5
1394,12,1,1,1,0,13,1,13
1395,4,0,3,1,0,20,3,8
1396,6,0,2,4,0,13,1,8
1397,15,3,1,5,1,12,1,7
1398,13,1,2,6,0,11,1,9
1399,1,1,1,9,0,18,1,9
1400,15,3,1,7,0,34,3,0
1401,8,1,2,5,0,6,1,9
1402,16,3,2,8,0,29,1,0
1403,12,2,1,1,0,6,1,9
1404,12,0,1,6,0,21,1,11
1405,7,3,2,0,0,23,2,7
1406,2,1,2,6,0,10,1,9
1407,2,0,5,8,0,16,1,1
1408,16,1,5,6,0,19,2,9
1409,3,0,1,6,0,11,1,4
1410,3,1,4,7,0,20,2,10
1411,9,3,2,6,0,25,1,4
1412,6,0,1,5,0,27,1,18
1413,2,0,4,9,0,12,1,4
1414,9,2,1,0,0,12,1,9
1415,1,0,3,6,0,7,1,9
1416,10,1,3,6,0,7,1,7
1417,7,1,2,6,0,22,1,9
1418,9,3,1,4,0,20,1,34
1419,2,4,1,7,0,33,1,0
1420,0,3,1,0,0,24,1,9
1421,1,1,6,4,0,15,1,4
1422,0,0,2,4,0,15,1,9
1423,13,3,1,3,0,22,1,5
1424,11,1,2,8,0,11,1,9
1425,5,3,1,5,0,22,1,13
1426,13,0,2,5,0,7,1,5
1427,7,2,1,5,0,8,1,5
1428,16,1,2,9,0,24,1,48
1429,10,2,1,4,0,13,2,17
1430,11,2,1,1,0,32,1,1
1431,18,0,1,1,0,28,1,8
1432,15,3,2,5,1,17,1,9
1433,12,0,3,6,0,14,2,9
1434,10,1,3,5,0,7,1,9
1435,5,2,2,1,0,28,1,3
1436,7,4,1,4,0,7,2,0
1437,16,1,4,5,0,25,1,3
1438,6,1,4,6,0,6,2,4
1439,11,2,1,3,0,21,1,9
1440,8,0,2,6,0,24,1,7
1441,3,3,1,5,1,12,1,4
1442,9,1,2,6,0,16,1,4
1443,10,3,2,5,1,12,2,4
1444,11,1,4,7,0,10,1,7
1445,13,1,2,3,0,15,1,9
1446,15,3,1,5,1,12,1,17
1447,7,1,2,6,0,10,2,9
1448,4,1,3,9,0,37,1,0
1449,14,3,2,5,1,19,2,9
1450,3,3,2,2,0,20,1,9
1451,7,0,2,4,0,13,1,4
1452,5,2,1,4,0,12,1,7
1453,8,1,1,2,0,14,1,9
1454,1,1,2,2,0,15,2,9
1455,16,3,3,5,1,37,3,0
1456,6,3,1,5,1,8,1,25
1457,11,2,2,6,0,9,2,2
1458,0,0,5,5,0,13,1,9
1459,15,3,1,5,1,7,1,1
1460,12,3,1,5,1,25,1,4
1461,15,3,1,5,1,19,1,9
1462,17,1,3,7,0,23,1,9
1463,15,1,3,9,0,17,2,9
1464,8,2,1,3,0,10,1,7
1465,11,3,1,0,0,17,1,7
1466,8,1,5,9,0,20,1,9
1467,9,1,2,4,0,17,1,5
1468,2,2,3,7,0,13,1,17
1469,11,0,1,7,0,24,1,7
1470,14,3,1,0,1,10,1,9
1471,14,3,2,0,0,31,2,7
1472,4,1,3,9,0,28,1,4
1473,6,2,3,7,0,14,2,9
1474,13,1,3,6,0,8,1,5
1475,14,3,1,5,1,15,1,7
1476,5,1,1,6,0,13,2,0
1477,6,1,2,6,0,17,1,9
1478,9,1,3,8,0,13,1,9
1479,0,1,3,9,0,35,1,0
1480,14,0,1,0,0,11,1,5
1481,2,2,1,2,0,13,1,12
1482,10,3,1,0,0,29,1,2
1483,16,0,1,5,0,7,1,9
1484,3,3,2,5,1,21,2,9
1485,14,4,1,5,0,6,1,9
1486,5,4,1,4,0,23,1,9
1487,2,4,1,2,0,15,1,9
1488,2,0,2,5,0,13,1,6
1489,1,1,3,6,0,17,2,4
1490,14,0,1,5,0,11,1,9
1491,0,0,1,2,0,21,1,9
1492,11,1,2,6,0,12,2,4
1493,7,1,3,8,0,21,2,9
1494,18,3,1,5,1,34,1,0
1495,10,0,5,8,0,14,1,8
1496,3,1,3,9,0,17,1,9
1497,14,0,4,8,0,40,1,0
1498,2,0,1,5,0,25,1,1
1499,2,1,1,6,0,9,1,3
1500,11,0,4,4,0,14,1,4
1501,14,1,3,7,0,26,2,9
1502,5,1,2,5,0,27,2,3
1503,8,2,1,3,0,20,1,9
1504,12,3,1,5,0,16,1,7
1505,0,0,2,5,0,11,2,4
1506,7,1,1,1,0,23,1,21
1507,16,1,2,9,0,32,1,0
1508,10,1,3,8,0,10,1,16
1509,1,0,2,2,0,24,1,9
1510,14,2,3,6,0,30,1,0
1511,6,3,2,5,1,19,2,9
1512,7,2,3,7,0,7,1,9
1513,16,3,1,5,1,12,1,24
1514,13,1,2,4,1,30,2,14
1515,3,1,1,3,0,7,1,11
1516,16,1,1,7,0,19,1,9
