user_id,dualband_capability,phonenetwork,newphoneuser,phone_usedays,phoneprice
1118,1,0,0,701,559
1119,0,2,0,1148,209
1120,1,0,0,360,1049
1121,1,0,0,285,909
1122,1,0,0,326,1391
1123,1,0,0,253,1049
1124,1,0,0,252,986
1125,0,0,1,638,487
1126,1,0,0,351,1049
1127,1,0,0,27,1399
1128,1,1,1,1050,209
1129,1,0,0,188,1049
1130,0,2,0,616,209
1131,0,0,1,708,209
1132,0,1,0,291,209
1133,1,0,0,433,1049
1134,1,1,1,487,705
1135,0,0,0,376,909
1136,1,0,0,442,287
1137,1,0,1,427,209
1138,1,0,0,395,1049
1139,1,0,0,383,1020
1140,0,1,1,872,209
1141,1,0,0,247,1162
1142,0,0,0,318,799
1143,1,0,1,570,559
1144,1,2,1,751,209
1145,1,0,0,184,1049
1146,1,0,0,246,909
1147,1,0,0,203,967
1148,0,0,0,143,705
1149,1,0,1,575,1049
1150,1,0,1,332,1399
1151,0,0,0,755,262
1152,0,0,1,395,909
1153,0,1,0,772,209
1154,1,0,0,359,1171
1155,1,0,0,203,699
1156,1,0,1,143,1049
1157,0,1,0,421,705
1158,1,0,0,146,1049
1159,0,0,1,159,559
1160,1,0,0,176,1136
1161,0,1,0,645,209
1162,1,0,1,544,959
1163,0,2,0,520,705
1164,1,0,0,304,419
1165,0,1,0,1026,209
1166,0,1,0,630,209
1167,1,0,0,315,1049
1168,0,0,1,241,705
1169,1,0,0,135,1049
1170,1,0,0,296,1399
1171,0,0,0,320,786
1172,1,0,0,487,419
1173,1,0,0,203,699
1174,0,0,0,254,909
1175,1,1,0,685,705
1176,1,0,0,698,436
1177,1,0,0,496,419
1178,0,0,0,190,909
1179,1,0,1,262,1049
1180,1,0,0,339,419
1181,1,0,1,236,1399
1182,0,1,0,170,209
1183,1,0,0,166,559
1184,1,0,0,286,1399
1185,1,0,1,269,551
1186,1,0,1,359,1049
1187,0,2,0,321,209
1188,1,0,0,252,559
1189,0,0,0,303,295
1190,1,0,0,371,1021
1191,1,0,0,344,1049
1192,1,0,0,380,559
1193,1,0,0,556,1049
1194,1,0,1,282,209
1195,1,0,0,395,699
1196,1,0,0,764,559
1197,1,0,0,182,1049
1198,1,2,1,887,209
1199,1,1,0,569,209
1200,1,0,0,61,1049
1201,1,0,1,470,695
1202,0,1,0,37,705
1203,0,0,0,284,881
1204,1,0,1,640,661
1205,0,0,0,573,705
1206,1,0,0,274,559
1207,1,0,0,114,295
1208,0,2,0,740,209
1209,0,0,0,131,721
1210,0,1,0,813,209
1211,1,0,0,120,1049
1212,1,0,0,29,699
1213,0,0,0,127,343
1214,1,0,0,193,693
1215,1,0,0,308,1399
1216,0,0,0,171,820
1217,1,1,0,290,705
1218,0,0,0,790,383
1219,1,0,0,471,1049
1220,1,2,0,702,209
1221,0,0,0,249,909
1222,1,0,0,452,974
1223,1,0,0,359,419
1224,1,0,1,741,419
1225,1,0,0,189,1399
1226,0,0,0,179,811
1227,1,0,0,249,1399
1228,1,0,0,161,1399
1229,1,2,0,392,705
1230,1,0,0,531,503
1231,0,2,0,232,209
1232,1,1,0,143,209
1233,1,0,0,179,419
1234,1,0,0,205,909
1235,0,1,0,68,705
1236,1,0,0,626,419
1237,1,0,0,302,1049
1238,1,0,0,562,419
1239,0,2,0,620,705
1240,0,0,0,386,699
1241,1,0,0,733,419
1242,0,2,0,379,209
1243,1,1,0,388,209
1244,1,0,0,162,1399
1245,0,1,0,882,209
1246,1,1,0,361,209
1247,1,1,0,786,209
1248,1,0,0,242,1049
1249,1,0,0,244,1049
1250,1,0,0,315,1049
1251,1,0,0,344,909
1252,1,1,0,218,209
1253,0,0,0,439,909
1254,1,0,0,248,699
1255,1,0,0,92,909
1256,1,0,0,77,559
1257,1,0,1,45,1049
1258,1,0,0,355,209
1259,0,1,0,542,209
1260,1,0,0,216,559
1261,1,0,0,716,419
1262,0,0,0,158,909
1263,1,2,0,547,209
1264,1,1,0,201,209
1265,0,2,0,1074,209
1266,1,0,0,252,1129
1267,1,0,0,496,559
1268,1,0,0,189,790
1269,1,2,0,851,705
1270,1,1,0,671,705
1271,0,1,0,1040,209
1272,1,0,0,126,419
1273,0,0,0,178,830
1274,1,0,0,146,559
1275,1,0,0,473,559
1276,0,0,0,116,909
1277,0,1,0,626,209
1278,1,0,0,520,419
1279,0,1,0,263,209
1280,1,0,1,424,909
1281,0,0,0,225,209
1282,0,0,0,402,705
1283,1,1,1,621,209
1284,0,1,0,925,209
1285,1,0,0,625,909
1286,1,2,1,577,705
1287,0,0,0,330,909
1288,0,1,0,424,705
1289,0,1,0,1173,705
1290,1,0,0,111,1399
1291,1,0,0,311,559
1292,1,0,0,387,1049
1293,1,0,0,438,1049
1294,1,0,1,646,419
1295,1,0,0,575,1049
1296,1,0,0,206,765
1297,1,0,0,340,909
1298,1,0,0,167,1049
1299,1,0,0,364,1049
1300,0,1,0,344,705
1301,1,0,0,323,559
1302,1,0,0,519,419
1303,1,0,0,230,419
1304,1,0,1,334,559
1305,1,0,0,116,1399
1306,0,0,0,69,909
1307,1,0,0,485,909
1308,1,0,1,518,1049
1309,1,0,0,375,699
1310,1,2,0,883,209
1311,1,0,0,332,419
1312,0,1,0,642,266
1313,0,1,0,719,209
1314,0,0,0,292,478
1315,1,0,0,232,858
1316,0,0,0,366,1394
1317,1,0,0,457,1399
1318,0,2,0,765,209
1319,1,0,0,278,1399
1320,1,0,0,60,1399
1321,1,0,0,88,670
1322,1,0,0,300,1049
1323,0,0,0,182,820
1324,1,0,0,458,559
1325,0,1,0,841,209
1326,0,0,1,100,1399
1327,1,0,0,243,1399
1328,1,1,0,260,209
1329,0,0,0,252,909
1330,1,0,1,315,419
1331,1,0,0,444,952
1332,1,0,0,534,1049
1333,1,0,0,482,1049
1334,0,0,1,188,914
1335,1,1,0,276,705
1336,1,1,0,800,209
1337,0,1,0,580,209
1338,1,0,0,675,419
1339,1,0,0,378,399
1340,1,0,0,273,1399
1341,1,0,0,343,848
1342,1,2,1,524,209
1343,1,0,0,506,1049
1344,1,0,0,373,1049
1345,1,0,0,326,1049
1346,1,0,0,359,419
1347,1,2,1,987,209
1348,1,0,0,372,699
1349,1,0,0,214,1013
1350,1,0,0,277,1119
1351,1,0,0,113,1399
1352,0,0,0,476,209
1353,1,0,0,521,1049
1354,0,1,0,552,253
1355,1,0,0,220,699
1356,0,0,0,100,909
1357,0,0,0,39,909
1358,0,0,0,598,228
1359,1,0,1,105,1104
1360,0,2,1,1256,209
1361,1,2,0,517,705
1362,1,0,0,316,1049
1363,1,0,0,240,556
1364,0,1,0,765,209
1365,1,0,0,699,419
1366,1,0,0,358,1049
1367,1,0,1,286,1049
1368,1,0,0,800,1049
1369,0,2,0,644,209
1370,0,0,0,325,964
1371,1,0,1,662,419
1372,1,1,0,350,209
1373,1,0,0,332,746
1374,0,0,0,310,999
1375,0,0,0,274,699
1376,1,0,0,236,1049
1377,0,0,0,204,559
1378,0,0,0,419,909
1379,1,0,0,380,1399
1380,1,0,0,186,1399
1381,1,0,0,313,909
1382,1,0,0,507,559
1383,0,2,1,841,209
1384,0,0,0,131,872
1385,1,0,0,96,1049
1386,0,2,0,273,209
1387,1,0,0,718,1049
1388,1,0,0,384,1399
1389,0,0,0,442,909
1390,0,0,0,70,909
1391,0,0,1,128,699
1392,1,0,0,198,909
1393,0,0,0,455,996
1394,0,0,0,78,769
1395,1,0,0,601,1399
1396,1,0,0,351,559
1397,1,0,0,299,1184
1398,0,0,0,197,705
1399,1,0,1,558,559
1400,1,1,0,1030,209
1401,1,0,0,181,1049
1402,0,0,0,239,909
1403,1,0,0,202,419
1404,1,0,0,639,1399
1405,1,0,1,99,1107
1406,1,0,0,302,419
1407,1,0,0,178,727
1408,0,1,0,582,209
1409,1,0,0,328,1399
1410,1,0,1,560,1311
1411,1,0,0,736,419
1412,1,0,1,303,1049
1413,1,0,1,347,1399
1414,1,0,0,113,1396
1415,1,0,0,200,1399
1416,0,0,0,218,909
1417,1,1,0,656,209
1418,0,2,0,621,209
1419,1,1,0,1013,209
1420,0,1,0,362,268
1421,1,0,1,108,699
1422,1,0,1,475,1049
1423,1,0,0,661,1276
1424,1,0,0,346,412
1425,0,0,1,161,927
1426,1,0,0,203,1399
1427,1,0,1,97,805
1428,1,0,0,35,909
1429,1,1,0,409,209
1430,1,1,1,589,209
1431,0,1,0,835,209
1432,1,0,1,504,1049
1433,1,0,0,416,1049
1434,1,0,0,198,1399
1435,0,0,0,103,1037
1436,1,1,0,196,209
1437,0,0,1,345,666
1438,0,0,0,188,699
1439,1,0,0,142,705
1440,0,1,0,695,705
1441,1,0,0,369,1049
1442,1,0,0,458,419
1443,1,0,0,338,699
1444,1,0,0,308,1006
1445,0,0,0,431,1379
1446,1,0,0,168,699
1447,1,0,0,298,559
1448,1,1,0,1121,209
1449,1,0,0,202,1399
1450,0,2,0,618,209
1451,0,0,0,409,870
1452,1,0,1,252,209
1453,1,0,0,409,1049
1454,1,0,0,83,1049
1455,0,2,0,1108,209
1456,1,0,0,197,968
1457,1,0,0,274,221
1458,1,0,0,240,539
1459,1,0,0,199,699
1460,1,0,0,396,1049
1461,1,0,0,543,1399
1462,0,2,0,688,209
1463,1,0,0,459,1399
1464,1,0,1,325,450
1465,1,0,0,360,1156
1466,1,0,0,597,1049
1467,1,0,0,283,419
1468,1,0,0,378,1399
1469,1,0,0,492,909
1470,1,0,0,301,679
1471,0,1,1,947,209
1472,1,2,0,850,209
1473,1,0,0,434,1049
1474,1,0,0,259,1399
1475,1,0,0,473,691
1476,1,0,0,409,419
1477,0,0,0,523,209
1478,1,0,0,414,1049
1479,0,2,0,1073,209
1480,1,0,0,223,1049
1481,1,0,0,417,474
1482,0,2,0,909,208
1483,1,0,1,227,1399
1484,1,0,0,619,559
1485,0,0,0,142,1008
1486,1,0,0,84,699
1487,1,0,1,465,559
1488,0,0,0,407,1024
1489,1,2,1,508,209
1490,1,0,0,300,1049
1491,0,0,0,383,705
1492,1,0,0,347,1049
1493,1,0,0,639,419
1494,1,0,0,123,699
1495,1,0,0,434,430
1496,1,0,0,496,699
1497,0,1,0,1232,209
1498,1,0,0,463,723
1499,0,0,0,282,996
1500,1,0,0,432,1399
1501,0,1,1,773,559
1502,1,0,0,150,699
1503,0,0,1,617,325
1504,1,0,0,474,559
1505,1,0,0,320,419
1506,0,1,1,696,209
1507,1,1,0,971,209
1508,1,0,0,312,909
1509,1,0,0,722,419
1510,1,0,0,99,1399
1511,1,0,1,169,1049
1512,1,0,1,203,1049
1513,1,0,0,360,909
1514,1,1,0,374,209
1515,0,0,0,201,909
1516,1,0,0,581,1049
1517,1,0,0,460,419
1518,1,0,0,251,1399
1519,1,0,0,202,909
1520,1,2,0,669,209
1521,0,0,0,123,909
1522,1,0,1,644,419
1523,1,2,1,477,705
1524,1,0,0,340,559
1525,1,2,0,774,209
1526,1,0,0,384,419
1527,1,1,0,717,209
1528,1,0,1,327,1049
1529,1,0,0,383,419
1530,1,0,1,323,1222
1531,0,1,0,971,209
1532,1,0,0,267,419
1533,1,0,0,287,1219
1534,0,0,0,264,1041
1535,1,0,0,414,1224
1536,1,0,0,42,699
1537,1,0,0,215,1399
1538,1,0,0,328,699
1539,0,0,0,38,559
1540,1,0,0,351,1049
1541,1,0,0,487,419
1542,1,0,0,241,1399
1543,1,0,0,485,1041
1544,0,2,0,580,209
1545,1,0,0,721,419
1546,1,0,0,329,419
1547,1,1,1,658,705
1548,1,0,0,603,559
1549,0,0,1,59,909
1550,1,0,0,419,1399
1551,0,1,0,499,705
1552,0,1,1,285,705
1553,0,1,0,758,705
1554,0,0,0,237,909
1555,0,1,0,743,209
1556,1,2,1,402,705
1557,1,0,0,111,1049
1558,1,1,0,356,705
1559,1,0,0,321,419
1560,0,0,0,289,699
1561,1,0,0,370,1049
1562,0,1,0,966,209
1563,1,0,0,46,1049
1564,1,0,0,434,559
1565,0,1,0,959,209
1566,1,0,0,232,1049
1567,1,0,0,750,419
1568,1,0,0,238,1399
1569,1,0,0,406,1015
1570,0,1,0,672,209
1571,1,1,1,841,209
1572,1,0,0,106,1254
1573,1,0,0,204,1049
1574,1,0,0,310,1049
1575,1,0,1,608,448
1576,1,2,1,579,209
1577,0,1,0,493,209
1578,1,0,0,347,1399
1579,1,0,0,331,1049
1580,1,0,0,262,1399
1581,1,0,1,197,798
1582,0,2,0,1151,209
1583,1,0,0,428,1399
1584,1,0,1,207,1049
1585,0,0,1,355,891
1586,1,0,0,459,909
1587,1,0,0,777,523
1588,1,0,0,329,278
1589,0,0,0,368,750
1590,1,0,0,427,1049
1591,1,0,0,369,419
1592,1,0,0,278,1049
1593,0,0,0,188,752
1594,1,0,1,239,559
1595,0,0,0,866,559
1596,1,0,0,434,1049
1597,1,0,0,402,734
1598,1,0,0,375,419
1599,1,0,0,212,1399
1600,1,0,0,489,559
1601,1,0,0,54,1399
1602,0,0,1,160,1399
1603,1,0,0,502,1399
1604,0,1,0,245,310
1605,0,0,0,298,909
1606,0,1,1,1074,209
1607,1,0,0,315,1049
1608,1,0,1,285,559
1609,1,0,0,479,559
1610,1,0,0,412,912
1611,1,0,0,250,699
1612,0,1,0,621,209
1613,0,1,0,289,559
1614,0,0,0,345,705
1615,1,0,0,630,419
1616,0,1,0,757,209
1617,1,0,0,87,909
1618,1,0,1,111,699
1619,1,0,1,189,1049
1620,0,0,0,357,909
1621,0,0,1,348,263
1622,1,0,0,288,699
1623,1,0,0,221,1049
1624,1,0,0,278,559
1625,0,0,1,330,909
1626,1,0,0,314,965
1627,1,0,0,140,909
1628,1,0,1,300,1049
1629,0,0,1,230,814
1630,1,0,0,93,1049
1631,0,0,0,37,909
1632,1,0,0,521,559
1633,1,0,1,510,559
1634,1,0,0,69,1292
1635,1,0,0,312,1049
1636,1,0,0,372,559
1637,1,0,0,300,699
1638,1,0,0,55,1399
1639,1,0,0,182,699
1640,1,0,1,206,559
1641,1,0,0,427,1308
1642,0,0,1,359,705
1643,1,2,0,395,705
1644,0,2,0,663,209
1645,1,0,0,106,699
1646,1,0,0,306,1000
1647,1,0,0,25,1749
1648,0,2,0,703,209
1649,1,1,0,1025,209
1650,1,0,1,89,2099
1651,1,0,0,320,419
1652,1,0,0,119,652
1653,0,0,0,173,1399
1654,1,0,0,568,419
1655,1,0,0,611,1007
1656,1,0,1,333,1049
1657,1,0,0,329,909
1658,1,0,0,409,909
1659,0,0,0,259,1032
1660,0,0,0,434,809
1661,1,0,0,500,419
1662,0,0,0,679,209
1663,1,0,0,141,1049
1664,0,0,0,76,699
1665,1,0,0,495,1049
1666,1,0,1,202,699
1667,1,0,0,68,909
1668,1,0,0,202,1049
1669,0,1,0,990,419
1670,1,0,0,205,1049
1671,1,0,0,475,909
1672,1,0,0,290,1399
1673,1,0,0,202,1049
1674,1,0,0,201,1399
1675,0,0,0,326,878
1676,1,0,0,266,1399
1677,0,0,0,450,909
1678,0,0,0,265,909
1679,0,0,0,338,209
1680,1,0,0,93,909
1681,1,0,1,120,699
1682,1,0,0,51,699
1683,1,0,0,413,1399
1684,1,0,0,448,1049
1685,0,0,0,224,909
1686,1,0,0,116,699
1687,1,0,0,638,559
1688,0,1,1,523,209
1689,0,2,0,138,209
1690,1,0,0,198,1049
1691,1,0,0,292,1399
1692,1,0,0,653,419
1693,1,0,0,3,1399
1694,1,0,1,427,209
1695,0,0,0,72,699
1696,1,0,0,344,909
1697,1,0,0,355,1049
1698,1,0,0,329,754
1699,0,1,0,639,227
1700,1,0,0,479,1049
1701,0,1,0,1040,209
1702,1,2,1,679,209
1703,1,2,0,712,209
1704,1,0,0,209,1049
1705,1,1,0,335,219
1706,1,0,0,520,559
1707,1,0,1,80,909
1708,0,0,0,215,909
1709,0,0,0,188,909
1710,0,2,0,611,209
1711,1,0,0,172,559
1712,0,0,0,589,209
1713,1,0,0,739,1049
1714,1,0,0,656,559
1715,1,0,0,250,1399
1716,1,0,0,309,419
1717,0,0,1,13,909
1718,0,0,0,179,909
1719,1,0,0,345,1049
1720,1,0,0,317,419
1721,0,1,0,613,559
1722,1,0,0,468,909
1723,1,0,0,579,909
1724,1,0,0,9,1049
1725,1,0,0,353,1399
1726,0,0,0,285,909
1727,1,0,1,352,1049
1728,0,1,0,909,244
1729,1,0,0,219,1049
1730,0,0,1,53,756
1731,0,2,0,606,209
1732,1,0,0,325,1049
1733,1,0,0,345,699
1734,0,2,0,398,209
1735,1,0,0,119,1049
1736,0,0,0,319,699
1737,1,0,0,380,1399
1738,1,0,0,257,1399
1739,1,1,1,671,278
1740,1,1,0,312,209
1741,1,0,0,194,1399
1742,0,1,0,402,209
1743,1,0,0,372,559
1744,1,0,0,408,419
1745,1,0,0,571,419
1746,1,0,0,445,419
1747,1,0,0,328,1399
1748,1,0,0,265,909
1749,0,0,0,142,909
1750,1,0,0,331,1399
1751,1,0,0,102,1399
1752,1,0,0,198,1049
1753,0,1,1,1028,209
1754,1,0,1,259,1399
1755,0,2,1,417,209
1756,1,0,1,55,1049
1757,0,1,1,746,705
1758,1,0,1,407,1399
1759,1,0,0,325,1049
1760,0,1,0,220,209
1761,1,0,0,596,1049
1762,1,0,0,336,419
1763,0,0,0,164,1058
1764,1,0,1,381,1399
1765,1,0,0,102,699
1766,1,0,0,49,1399
1767,1,0,0,322,986
1768,1,2,0,764,209
1769,0,0,0,335,209
1770,1,0,0,349,1399
1771,0,1,0,691,559
1772,1,0,0,552,1049
1773,1,0,0,551,1049
1774,1,0,0,320,1049
1775,1,0,0,641,559
1776,1,0,1,638,559
1777,1,0,0,736,559
1778,0,0,0,181,746
1779,1,0,1,128,909
1780,0,2,0,1139,209
1781,1,0,0,444,379
1782,1,0,0,193,1049
1783,0,0,0,177,685
1784,1,1,0,713,209
1785,1,0,1,11,1049
1786,0,2,0,689,209
1787,1,0,1,405,214
1788,1,0,0,384,1049
1789,1,0,0,179,699
1790,1,0,0,362,1399
1791,0,0,0,178,909
1792,0,0,0,315,209
1793,1,0,0,121,909
1794,1,1,1,181,209
1795,0,0,0,156,909
1796,1,1,0,295,209
1797,0,0,1,620,209
1798,1,0,0,202,909
1799,0,0,1,126,721
1800,1,0,0,475,1373
1801,1,0,0,27,1379
1802,0,0,0,257,909
1803,1,0,0,87,1049
1804,0,1,0,778,209
1805,0,1,0,240,559
1806,0,2,0,794,209
1807,1,0,0,420,1049
1808,1,0,0,376,457
1809,1,0,0,207,856
1810,1,0,0,389,922
1811,1,0,1,328,432
1812,1,0,0,20,1108
1813,1,0,0,381,1399
1814,1,0,0,479,1049
1815,0,2,1,1035,209
1816,0,0,0,78,699
1817,1,0,0,206,699
1818,1,0,1,514,1399
1819,1,0,0,259,699
1820,1,0,0,258,629
1821,1,0,0,205,559
1822,1,0,0,192,811
1823,1,0,0,73,1399
1824,1,0,0,223,1046
1825,0,1,1,561,204
1826,0,0,0,116,699
1827,0,1,0,352,705
1828,1,1,0,52,705
1829,1,0,0,463,1049
1830,1,0,1,335,419
1831,1,0,1,311,419
1832,1,0,0,52,1399
1833,0,1,0,913,209
1834,0,0,0,197,566
1835,0,1,0,300,209
1836,0,0,0,92,754
1837,1,0,0,36,1399
1838,1,0,0,333,699
1839,0,0,0,413,677
1840,1,0,0,527,559
1841,1,0,0,191,419
1842,1,0,0,342,1049
1843,1,0,0,470,705
1844,1,0,0,195,209
1845,1,0,0,496,279
1846,0,0,1,191,810
1847,1,0,0,464,1049
1848,1,0,1,149,1049
1849,1,0,0,119,699
1850,0,1,0,233,559
1851,0,2,1,475,705
1852,1,0,0,579,444
1853,0,0,0,302,909
1854,1,0,0,454,559
1855,1,0,0,679,419
1856,1,0,1,252,783
1857,1,0,1,176,743
1858,1,0,0,74,1049
1859,1,0,0,350,1399
1860,0,0,0,276,209
1861,1,0,0,7,699
1862,1,0,0,488,1049
1863,1,0,0,714,419
1864,1,0,0,333,559
1865,1,0,0,603,1049
1866,1,0,0,190,285
1867,0,1,0,541,209
1868,0,0,0,227,909
1869,0,1,0,679,559
1870,0,0,0,216,909
1871,1,2,0,500,705
1872,1,0,0,162,1399
1873,1,0,0,381,909
1874,0,0,0,373,209
1875,1,0,0,290,559
1876,1,0,0,353,699
1877,0,1,1,172,209
1878,0,1,0,922,209
1879,1,0,0,156,1399
1880,1,0,1,807,419
1881,1,0,0,366,209
1882,1,0,0,647,419
1883,0,1,0,668,209
1884,1,0,0,336,947
1885,1,0,0,216,1399
1886,1,0,0,205,1049
1887,0,0,0,683,209
1888,1,2,0,614,209
1889,0,0,1,667,825
1890,1,0,1,395,559
1891,1,0,0,344,559
1892,0,0,0,91,699
1893,1,0,1,377,1049
1894,0,0,1,535,212
1895,1,0,0,147,1049
1896,1,2,1,552,705
1897,1,0,1,693,419
1898,0,0,0,347,700
1899,0,1,0,786,209
1900,1,0,0,212,1049
1901,1,0,0,517,1041
1902,1,0,0,325,1049
1903,0,2,0,467,705
1904,1,0,1,178,1049
1905,1,0,0,293,279
1906,0,0,1,162,909
1907,1,2,0,816,209
1908,1,0,0,333,1049
1909,1,0,0,271,1049
1910,1,0,0,412,1049
1911,1,0,0,598,419
1912,1,0,0,211,699
1913,1,0,0,344,918
1914,1,0,0,243,1049
1915,1,0,0,342,1049
1916,0,0,0,407,909
1917,1,0,0,199,1212
1918,1,0,0,5,699
1919,1,0,1,471,419
1920,1,1,0,959,209
1921,0,2,0,753,209
1922,1,0,0,539,279
1923,1,0,0,183,1399
1924,1,0,0,360,1049
1925,1,0,0,155,1049
1926,1,0,0,699,1049
1927,1,2,1,888,209
1928,0,1,0,781,209
1929,1,0,0,377,699
1930,0,0,0,588,368
1931,1,0,0,474,419
1932,1,0,0,425,747
1933,1,2,0,723,209
1934,1,0,0,506,209
1935,1,0,0,474,559
1936,1,0,0,394,1049
1937,1,0,1,339,419
1938,1,0,0,294,1049
1939,1,0,0,338,1049
1940,1,0,0,445,1049
1941,1,2,0,424,209
1942,1,2,0,974,209
1943,0,0,0,359,909
1944,1,0,0,380,1049
1945,1,0,0,595,910
1946,0,0,0,227,209
1947,0,1,0,755,559
1948,0,0,0,159,699
1949,1,0,0,348,419
1950,0,0,1,669,209
1951,1,0,0,676,419
1952,1,0,1,456,994
1953,1,1,0,937,705
1954,1,0,0,673,559
1955,1,0,0,626,421
1956,0,0,0,123,690
1957,1,0,1,127,1049
1958,0,1,0,734,209
1959,1,0,0,656,419
1960,1,0,1,457,1399
1961,1,0,0,470,419
1962,1,0,0,474,1049
1963,1,2,0,677,209
1964,1,0,0,376,766
1965,1,0,0,335,559
1966,1,0,0,553,559
1967,1,0,0,428,559
1968,1,0,0,494,1049
1969,1,0,0,1,699
1970,1,0,0,370,1399
1971,0,1,0,468,209
1972,1,0,0,312,1049
1973,1,0,0,314,1045
1974,1,0,0,365,1049
1975,1,0,0,30,1049
1976,1,0,0,50,1259
1977,1,0,0,53,1049
1978,0,0,1,185,909
1979,1,0,1,284,419
1980,1,0,0,373,588
1981,1,0,0,333,419
1982,1,0,0,627,559
1983,1,0,1,295,699
1984,1,2,0,1155,209
1985,0,0,0,311,963
1986,1,0,0,370,419
1987,1,0,0,310,699
1988,0,0,0,60,941
1989,1,0,0,334,1049
1990,0,1,0,998,209
1991,1,0,0,13,1749
1992,1,0,0,84,699
1993,0,0,0,163,559
1994,0,1,0,844,209
1995,0,1,0,819,209
1996,0,1,0,545,209
1997,1,0,0,562,1049
1998,1,0,0,62,1049
1999,1,0,0,492,1399
2000,1,0,0,122,699
2001,0,0,1,205,863
2002,0,0,0,722,209
2003,1,0,0,513,1049
2004,1,0,0,129,1399
2005,0,0,1,106,986
2006,1,0,0,509,559
2007,0,1,1,551,705
2008,0,0,0,211,909
2009,0,0,0,127,909
2010,1,0,0,710,559
2011,0,0,0,124,909
2012,1,0,0,158,909
2013,0,0,0,234,827
2014,1,2,0,345,209
2015,1,0,1,139,1049
2016,1,0,0,530,1049
2017,0,0,0,352,743
2018,1,0,0,309,1049
2019,1,0,0,481,419
2020,1,0,0,33,909
2021,1,0,0,667,419
2022,1,0,0,610,559
2023,1,0,0,190,1049
2024,0,0,0,153,909
2025,1,0,0,362,909
2026,1,0,0,416,1049
2027,1,0,0,41,699
2028,1,0,0,261,909
2029,0,0,0,113,909
2030,1,2,1,811,209
2031,1,0,0,175,751
2032,1,0,1,518,1049
2033,1,0,1,690,479
2034,1,0,0,466,1049
2035,1,0,0,319,459
2036,1,0,0,192,261
2037,1,1,1,339,209
2038,0,2,1,1142,209
2039,0,0,0,232,909
2040,1,0,0,34,1049
2041,1,0,0,33,699
2042,1,0,0,333,559
2043,0,2,1,1012,209
2044,1,0,0,564,1049
2045,1,0,0,588,1049
2046,0,1,0,917,209
2047,1,0,0,200,699
2048,0,0,0,290,909
2049,1,0,0,226,1105
2050,0,0,0,555,209
2051,1,0,0,431,1399
2052,1,0,0,210,1399
2053,1,0,0,496,613
2054,0,2,1,757,209
2055,1,0,0,175,909
2056,1,0,0,303,1399
2057,1,0,1,9,2099
2058,0,1,0,423,705
2059,1,0,0,244,1049
2060,0,0,1,314,578
2061,1,0,0,271,209
2062,0,0,0,211,986
2063,1,0,0,229,909
2064,0,1,0,100,209
2065,0,1,0,488,209
2066,1,0,0,152,559
2067,1,0,0,196,699
2068,0,0,0,329,209
2069,0,0,0,188,909
2070,1,0,0,7,909
2071,1,0,0,465,1399
2072,1,0,0,282,1284
2073,0,1,0,868,209
2074,1,0,0,316,1049
2075,1,0,0,444,559
2076,0,1,0,580,209
2077,0,0,0,264,909
2078,1,2,1,563,209
2079,1,0,0,429,1399
2080,1,0,0,207,559
2081,0,1,0,1208,209
2082,1,0,0,673,559
2083,1,0,0,531,1399
2084,1,0,0,264,939
2085,1,0,1,502,1049
2086,1,0,1,353,974
2087,0,2,1,1065,209
2088,1,1,0,498,209
2089,1,0,0,455,1399
2090,1,0,0,426,848
2091,1,0,0,362,279
2092,0,0,0,371,209
2093,0,1,0,836,209
2094,1,0,1,337,209
2095,1,0,1,7,1749
2096,1,0,1,365,822
2097,1,0,0,302,1399
2098,1,0,0,744,559
2099,1,0,0,545,1049
2100,1,0,0,181,771
2101,1,1,0,201,705
2102,1,0,0,195,1399
2103,1,0,0,307,1098
2104,1,0,0,194,699
2105,1,0,0,191,1049
2106,1,0,0,360,559
2107,1,0,1,522,273
2108,1,0,0,458,209
2109,1,0,1,341,555
2110,1,0,0,315,419
2111,1,0,0,72,665
2112,1,0,0,363,559
2113,0,0,0,194,909
2114,0,0,0,552,909
2115,0,1,0,58,209
2116,1,0,0,306,752
2117,1,0,0,108,1049
2118,1,0,0,301,1005
2119,0,0,0,456,909
2120,0,0,0,384,919
2121,1,2,0,589,209
2122,0,0,0,38,209
2123,1,0,0,283,559
2124,1,0,0,351,419
2125,1,0,0,191,1399
2126,1,0,0,520,1049
2127,1,0,0,373,1049
2128,0,0,0,192,884
2129,0,2,1,86,705
2130,1,0,1,455,1049
2131,0,0,0,424,909
2132,1,0,0,444,1049
2133,0,1,1,27,705
2134,1,1,0,108,705
2135,0,0,0,348,937
2136,0,1,1,473,209
2137,1,1,0,357,705
2138,1,0,0,606,1049
2139,1,0,0,471,460
2140,1,0,0,346,909
2141,1,0,1,63,1399
2142,0,0,0,53,1144
2143,1,0,1,386,559
2144,0,1,0,572,554
2145,1,0,0,573,907
2146,0,0,0,357,209
2147,0,0,0,60,903
2148,0,0,1,256,1016
2149,1,0,0,168,209
2150,0,0,0,148,674
2151,0,1,0,468,209
2152,1,0,0,455,1049
2153,1,1,0,664,209
2154,1,0,0,95,909
2155,1,0,0,228,909
2156,0,1,0,693,209
2157,1,0,0,367,419
2158,1,0,0,208,1399
2159,0,1,1,770,477
2160,1,0,0,234,1049
2161,0,2,0,689,209
2162,0,2,0,1809,209
2163,0,1,1,964,209
2164,1,0,0,728,559
